nearby_sites,ratio_lcluster,ratio_rcluster,longest_clip_len,ratio_low_MAPQ,clip_pos_std,lclip,rclip,cr_SVA,cns_SVA,ldisc_SVA,rdisc_SVA,dr_SVA,cns_std_l_polyA,cns_std_r_polyA
1,0.0,0.0,19,0.0,3.5,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,28,0.0,15.88,0.04497751124437781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.59,0.0,0.2958579881656805,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,16.33,0.0,0.09363295880149813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,38,0.0655737704918032,8.6,0.04748338081671415,0.0,0.0,0.0,0.0,0.0,0.0,0.04748338081671415,0.0
2,0.0,0.0,41,0.0,10.45,0.0,0.08305647840531562,0.0,0.0,0.0,0.0,0.0,0.0,0.04152823920265781
1,0.0,0.0,18,0.0,15.5,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.008695652173913,18.87,0.0,0.03073140749846343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,28,0.4307692307692308,0.0,0.0,0.15174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0,0.0,0.3164556962025316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.3333333333333333,1.0,17,0.0,0.0,0.0,0.03949447077409163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,6,0.1298701298701298,18.17,0.04553734061930783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,31,0.0,0.0,0.09596928982725528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,48,0.0,14.48,0.02500625156289072,0.0,0.0,0.0,0.0,0.0,0.0,0.02500625156289072,0.0
2,0.0,0.0,30,0.0,8.01,0.0,0.28653295128939826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1,0.07228915662650601,16.36,0.0,0.025451768897938407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1,0.0103092783505154,16.29,0.03427004797806717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,10,0.2342857142857143,16.78,0.0,0.1440922190201729,0.0,2.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,12.14,0.0,0.06053268765133172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,25.04,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.5,44,0.0,21.97,0.06317119393556538,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11,0.3,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,35,0.0571428571428571,15.92,0.0,0.02390057361376673,0.0,0.0,0.0,0.0,0.0,0.0,0.011950286806883365
0,0.0,1.0,41,0.0,18.76,0.0,0.8875739644970414,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.52,0.0,3.8167938931297707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,31,0.0,15.42,0.02579979360165119,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,18,0.0,15.34,0.0,0.07955449482895784,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,33,0.0284360189573459,15.14,0.013491635186184564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,35,0.0057142857142857,16.73,0.5641136906053373,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,33,0.0,16.22,0.0,0.018328445747800584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,43,0.0588235294117647,11.32,0.14992503748125938,0.0,0.0,0.0,0.0,0.0,0.0,0.07496251874062969,0.0
1,1.0,0.0,1,0.0,10.5,0.047664442326024785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0.0,17.07,0.0,0.33557046979865773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21,0.0,25.86,0.042789901583226354,0.6259780907668232,0.0,0.8888888888888888,0.0,0.0,0.0,0.042789901583226354,0.0
6,0.0,0.0,22,0.0,9.02,0.0,0.7109004739336493,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,40,0.0,14.17,0.014124293785310734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.2212765957446808,16.21,0.016020506247997435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,26,0.0,0.0,0.0,0.06097560975609757,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,43,0.0,0.0,0.06333122229259025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,22,0.0,16.07,0.010384215991692628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,41,0.0,15.71,0.016539861065167052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,1.0,40,0.0,22.28,0.07878151260504201,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.88,0.0,0.7858546168958743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,26,0.0,0.0,0.0,0.2645502645502646,0.0,0.0,0.0,0.0,0.0,0.0,0.1322751322751323
5,0.0,0.0,48,0.0,14.91,0.01610305958132045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,74,0.0,9.5,1.1538461538461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,35,0.0,5.61,0.20746887966804978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.02,0.0,0.018910741301059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,43,0.0,0.0,0.11286681715575622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,20,0.0,0.0,0.047709923664122134,0.0,0.0,0.5,0.0,0.0,0.0,0.047709923664122134,0.0
2,0.0,0.0,3,0.0,15.38,0.6289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,36,0.0,16.26,0.0,0.014394702749388226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,25,0.0,6.07,0.2645502645502646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,38,0.0,14.39,0.0,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.03676470588235294
1,1.0,0.0,31,0.0,21.59,1.0731052984574112,0.12702445220704986,0.0,0.3,0.0,0.0,0.0,0.0,0.12702445220704986
0,1.0,0.0,47,0.0,0.0,0.0,0.029481132075471695,0.0,0.0,0.0,0.0,0.0,0.0,0.029481132075471695
4,0.0,0.0,7,0.0103092783505154,16.1,0.07204610951008646,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4,1.0,0.0,16,0.0709219858156028,21.62,0.020395676116663267,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,15,0.0,14.3,0.08718395815170009,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,45,0.0,15.78,0.0,0.012394645513138323,0.0,0.0,0.0,0.0,0.0,0.0,0.006197322756569161
0,0.0,0.0,21,0.2727272727272727,0.0,0.0,0.8298755186721991,0.0,0.75,0.0,0.0,0.0,0.0,0.20746887966804978
1,0.0,0.0,17,0.0,10.5,0.06377551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,45,0.0,5.5,0.0,0.040866366979975484,0.0,0.5,0.0,0.0,0.0,0.0,0.020433183489987742
2,0.0,0.0,52,0.2,5.06,3.6697247706422016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,16,0.0,0.0,0.0,1.1627906976744187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0689655172413793,16.23,0.0,0.04814636494944632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,46,0.0,15.74,0.0,0.01924557351809084,0.0,0.5,0.0,0.0,0.0,0.0145032632342277,0.0
5,1.0,0.0,2,0.0297029702970297,16.11,0.0,0.26525198938992045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,24,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1,0.0,0.0,39,0.0,30.04,0.14836795252225518,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1,0.0,18.37,0.14577259475218657,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,21,0.0,11.59,0.12285012285012284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,38,0.0,15.84,0.015220700152207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0,0.0,0.0,0.31545741324921134,0.0,0.0,0.0,0.0,0.0,0.0,0.31545741324921134
4,0.0,0.0,0,0.1509433962264151,16.75,0.0,0.032237266279819474,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,29,0.1538461538461538,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0
0,0.0,0.0,0,0.0,21.94,0.0,0.027292576419213975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,16,0.0,9.5,0.06887052341597796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3333333333333333,0.0,53,0.1194029850746268,38.87,0.0,1.058761249338274,0.025,0.475,0.026469031233456855,0.0,0.0,0.039603960396039604,0.0
7,0.0,1.0,2,0.0590717299578059,33.96,0.0,0.23898941618299763,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,13.42,0.0,0.5725190839694656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,51,0.0,14.4,0.0,0.030637254901960783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,16,0.1666666666666666,5.6,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,10.5,0.0,0.4310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,15,0.0211640211640211,16.23,0.05458515283842795,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.6,0.0,0.045599635202918376,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,11,0.1586206896551724,17.04,0.0,0.021853146853146856,0.0,6.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,50,0.0,0.0,0.4385964912280702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,53,0.0392156862745098,13.55,0.0,0.025367833587011668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,17,0.0,15.13,0.0,0.044802867383512544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,30,0.0,14.87,0.04196391103650861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,38,0.0237154150197628,15.78,0.0,0.0463821892393321,0.0,0.0,0.0,0.0,0.0,0.0,0.02319109461966605
0,0.0,0.0,26,0.0,0.0,0.20576131687242796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,36,0.0303030303030303,9.82,0.07980845969672785,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,16.5,0.0,0.08818342151675485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,1,0.0342857142857142,16.4,0.029137529137529136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.5,15,0.0,0.0,0.0,0.016572754391779913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,15,0.0,0.0,0.22624434389140272,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,1,0.1445086705202312,17.23,0.0,0.07336757153338225,1.0,0.5,0.0,0.0,0.0,0.0,0.0
4,1.0,0.0,43,0.0,19.81,0.0,0.09129640900791236,0.0,0.0,0.0,0.0,0.0,0.0,0.030432136335970784
2,0.0,0.0,1,0.1666666666666666,16.98,0.0,0.33783783783783783,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,18,0.0,14.4,0.078064012490242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,34,0.0,14.84,0.03141690229343387,0.0,0.0,0.5,0.0,0.0,0.0,0.03141690229343387,0.0
1,0.0,0.0,43,0.0,15.32,0.01941370607649,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,40.54,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,2,0.0,16.05,0.0,0.08389261744966443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.73,0.0,0.21551724137931036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,41,0.0,10.05,0.05896226415094339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,55,0.0133779264214046,14.88,0.021720243266724587,0.0,0.0,0.0,0.0,0.0,0.0,0.03258036490008688,0.015817779183802595
0,0.0,0.0,13,0.0,0.0,0.0,1.0638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.5,28,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,4,0.0,16.92,0.022872827081427266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,51,0.0526315789473684,5.79,3.3582089552238803,0.0,0.0,0.0,0.0,0.0,0.0,2.6119402985074625,0.0
4,0.0,0.0,24,0.0,15.6,0.015610365282547611,0.0,0.0,0.0,0.0,0.0,0.0,0.015610365282547611,0.0
1,0.0,1.0,0,0.0,11.31,0.0,0.07961783439490445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.5,39,0.0,6.35,0.5398920215956808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.0,15.81,0.025746652935118432,0.0,0.0,0.0,0.0,0.0,0.0,0.025746652935118432,0.0
1,0.0,0.0,43,0.0,14.52,0.0,0.0427715996578272,0.0,0.0,0.0,0.0,0.0,0.0,0.0427715996578272
5,0.0,0.0,1,0.0,16.28,0.030138637733574444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,32,0.0,10.5,0.7092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,45,0.0,7.94,0.14450867052023122,0.0,0.0,6.5,0.0,0.0,0.0,0.07225433526011561,0.0
1,0.0,0.0,17,0.0,13.27,0.17482517482517484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,2,0.0,16.78,0.02701242571582928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.0,0.0,0.0,0.14925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,19,0.023391812865497,15.57,0.04382120946538125,0.0,0.0,0.0,0.0,0.0,0.0,0.04382120946538125,0.0
1,0.0,0.0,19,0.299492385786802,21.66,0.0,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,18,0.0,6.56,0.29411764705882354,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,3,0.1052631578947368,16.38,0.1773049645390071,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,12,0.1515151515151515,0.0,0.28901734104046245,0.0,0.0,1.0,0.0,0.0,0.0,0.28901734104046245,0.0
7,0.0,0.0,55,0.0,14.13,0.0,0.013319126265316995,0.0,0.0,0.0,0.0,0.0,0.0,0.013319126265316995
1,0.0,0.0,0,0.0769230769230769,9.5,0.0,0.2645502645502646,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,14,0.0,6.89,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,18,0.0,9.01,0.18726591760299627,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.5,1.0,51,0.0,88.48,0.03429943405933802,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,14,0.0,13.03,0.17921146953405018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,14,0.024390243902439,16.51,0.0,0.021767522855899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,36,0.1509433962264151,12.66,0.0,0.04570383912248629,0.0,0.5,0.0,0.0,0.0,0.0,0.04570383912248629
0,0.0,0.0,1,0.1290322580645161,16.58,0.030618493570116354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1,0.0074626865671641,16.26,0.021925016443762334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,21,0.0,12.03,0.4629629629629629,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,73,0.0,13.18,0.0,0.020876826722338204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,63,0.0,6.65,0.1278772378516624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,12,0.3849557522123893,16.61,0.0,0.041580041580041575,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,33,0.0707964601769911,15.27,0.027979854504756575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,38,0.0,14.6,0.0,0.06301197227473221,0.0,0.5,0.0,0.0,0.0,0.012846865364850977,0.0
0,0.0,0.0,26,0.0,4.86,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
1,0.0,0.0,30,0.0,6.51,0.0,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806
0,0.0,0.0,38,0.0,0.0,0.20491803278688525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,17.46,0.0,0.970873786407767,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,5,0.0,15.94,0.0,0.027731558513588463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,45,0.0,41.22,0.11248593925759279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,34,0.0,5.19,0.0,0.15772870662460567,0.0,0.0,0.0,0.0,0.0,0.0,0.15772870662460567
5,0.0,0.0,79,0.0,11.6,0.19801980198019803,0.2958579881656805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.1739130434782608,0.0,0.1557632398753894,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,43,0.0,15.61,0.014990256333383302,0.030184123151222455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,28,0.1428571428571428,29.01,0.0,0.0682360968952576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,53,0.0941828254847645,15.31,0.015453562046051616,0.0,0.0,0.5,0.0,0.0,0.0,0.015453562046051616,0.0
6,0.0,0.0,10,0.1237785016286645,16.13,0.0,0.014142271248762552,0.0,1.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1,0.0,16.0,0.0,0.044923629829290206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0833333333333333,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0
1,0.0,0.0,21,0.38,12.78,0.11299435028248588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,42,0.0,15.16,0.024881811395869622,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,28,0.0,11.79,0.0,0.12106537530266344,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,32,0.0,14.47,0.0,0.03129890453834116,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,20,0.0,0.0,0.0,0.35714285714285715,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,15,0.0,9.5,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,18,0.0,15.94,0.0316055625790139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,20,0.0588235294117647,0.0,0.03346720214190094,0.0,0.0,0.0,0.0,0.0,0.0,0.03346720214190094,0.0
1,0.0,0.0,60,0.0,14.18,0.01985308715505261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,11,0.125,0.0,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,20.74,0.0,0.132013201320132,0.0,0.25,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,3,0.0,15.94,0.0,0.016404199475065617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21,0.1328671328671328,0.0,0.0,0.062460961898813235,0.0,0.0,0.0,0.0,0.0,0.0,0.031230480949406617
3,0.0,0.0,47,0.0,14.07,0.0,0.023430178069353328,0.0,0.0,0.0,0.0,0.0,0.0,0.023430178069353328
1,0.0,0.0,2,0.0277777777777777,23.5,0.04393673110720562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,17,0.0,9.5,0.40322580645161293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,14,0.0,0.0,0.059844404548174746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,1.0,48,0.0,12.97,0.9984025559105432,0.0,0.0,0.4,0.0,0.0,0.0,0.07987220447284345,0.0
0,0.0,0.0,16,0.0,0.0,4.444444444444445,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,25,0.0,0.0,0.0,0.5494505494505494,0.0,0.0,0.0,0.0,0.0,0.0,0.5494505494505494
2,0.0,0.0,50,0.0,13.46,0.0,0.047125353440150806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,49,0.0056497175141242,15.41,0.01749169144656288,0.0,0.0,1.0,0.0,0.0,0.0,0.01749169144656288,0.0
0,0.0,0.0,21,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.32,0.0,0.2173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,20,0.0,0.0,0.0,0.06944444444444445,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,35,0.0,10.85,0.028587764436821043,0.0,0.0,0.0,0.0,0.0,0.0,0.028587764436821043,0.0
6,0.0,0.0,33,0.0,15.0,0.03927729772191673,0.0,0.0,0.5,0.0,0.0,0.0,0.019638648860958365,0.0
4,0.0,0.0,32,0.0,16.08,0.016194331983805668,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,17.39,0.0,0.4608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,60,0.0,0.0,0.0,68.75,0.09090909090909091,0.7272727272727273,6.25,0.0,1.0,0.0,0.0
0,0.0,0.0,6,0.0625,14.35,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,44,0.0,8.96,0.0,0.4310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,36,0.0,10.23,0.0,0.07246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.0,0.0,0.0,0.07374631268436578,0.0,0.0,0.0,0.0,0.0,0.0,0.07374631268436578
4,0.0,0.0,36,0.0,15.24,0.13452914798206278,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,45,0.0,15.54,0.024813895781637715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018982536066818528
2,0.0,0.0,20,0.0,15.65,0.0,0.01760253476500616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21,0.0,0.0,0.20242914979757085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,44,0.0080971659919028,16.23,0.0,0.015527950310559004,0.0,0.0,0.0,0.0,0.0,0.0,0.015527950310559004
0,0.0,0.0,23,0.2,0.0,0.5434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.0,16.59,0.0,0.06720430107526881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0217391304347826,16.21,0.0,0.05230125523012552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,49,0.0,5.99,0.15432098765432098,0.0,0.0,0.0,0.0,0.0,0.0,0.07716049382716049,0.0
1,0.0,0.0,19,0.3,5.59,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,27,0.0,24.42,0.8152173913043478,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0266666666666666,10.5,0.0,0.09233610341643582,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,10.0,0.0,0.27322404371584696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,44,0.0825242718446602,14.74,0.0,0.03378378378378378,0.0,0.0,0.0,0.0,0.0,0.011246063877642825,0.0
1,0.0,0.0,1,0.0,16.33,0.06631299734748011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,27,0.0,15.32,0.03368137420006736,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,55,0.1379310344827586,15.89,0.0,6.593406593406593,0.08333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,48,0.0,15.48,0.0,0.02976190476190476,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,21,0.0,15.62,0.2577319587628866,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,35,0.0,7.68,0.1079913606911447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,17.15,0.0,0.25380710659898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,45,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
