nearby_sites,ratio_lcluster,ratio_rcluster,longest_clip_len,ratio_low_MAPQ,clip_pos_std,lclip,rclip,cr_Alu,cns_Alu,cr_L1,cns_L1,cr_SVA,cns_SVA,ldisc_Alu,rdisc_Alu,ldisc_L1,rdisc_L1,ldisc_SVA,rdisc_SVA,dr_Alu,dr_L1,dr_SVA,cns_std_l_polyA,cns_std_r_polyA
1,0.0,0.5,50,0.0,12.4,4.0,0.0,0.13636363636363635,0.5,0.0,0.5909090909090909,0.0,0.5909090909090909,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.05847953216374269
4,0.5,1.0,39,0.0,26.02,0.0,1.418757467144564,1.0,0.8105263157894737,0.0,0.7789473684210526,0.0,0.7894736842105263,0.014934289127837517,0.004941199723292816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,33,0.0,32.08,2.314814814814815,0.0,0.0,0.9,0.0,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,14,0.1282051282051282,15.92,0.04399472063352398,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,35,0.0,10.93,0.0,0.7782101167315175,0.0,0.125,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45395590142671854
4,0.0,0.0,34,0.0,13.4,0.0,0.0673854447439353,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5,0.0,47,0.0,18.53,0.0,1.9811320754716981,0.0,0.6190476190476191,0.0,0.6190476190476191,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0
2,1.0,0.0,38,0.0428571428571428,7.05,0.27235587834770764,0.33796470146451374,0.0,0.2,0.03333333333333333,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.01877581674802854,0.0,0.0,0.0,0.0,0.0,0.0,0.022696323195642305,0.05632745024408562
1,0.0,0.0,41,0.1538461538461538,5.83,0.0,0.20161290322580647,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.0,26,0.0109289617486338,10.94,0.09889799378355467,0.6819181698196216,0.0,0.6052631578947368,0.0,0.6052631578947368,0.0,0.5526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07064142413111048,0.0
1,0.0,0.0,20,0.0,0.96,0.0,0.3383276945384243,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299545159194282,0.0
1,1.0,0.0,21,0.0,19.11,0.0,1.0791366906474822,0.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194244604316548
1,0.0,0.0,44,0.0,5.63,1.5384615384615385,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,43,0.0,5.36,0.8264462809917356,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.3333333333333333,0.0,35,0.0263157894736842,0.0,0.1717369970559372,0.4624277456647399,0.0,0.6,0.0,0.7333333333333333,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14720314033366047,0.0
2,0.0,0.0,5,0.021505376344086002,16.51,0.33112582781456956,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,2,0.0470588235294117,16.96,0.02192021043402017,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,29,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,48,0.0,9.73,0.0,4.022988505747127,0.07142857142857142,0.7142857142857143,0.0,0.7857142857142857,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14367816091954022
1,1.0,0.25,59,0.0,3.49,0.3693623639191291,0.0,0.05263157894736842,1.1578947368421053,0.0,1.0526315789473684,0.0,1.0526315789473684,0.0,0.0583203732503888,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.1886145404663923
1,0.0,0.0,18,0.0,0.4,0.0,2.272727272727273,0.0,1.25,0.0,1.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19569471624266144,0.0
0,0.0,0.0,6,0.115,16.14,0.03665689149560117,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,33,0.0,15.05,0.0,0.031456432840515886,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.3220338983050847,75.83,0.11185682326621925,1.0101010101010102,0.0,1.1666666666666667,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11185682326621925,0.5050505050505051
1,0.0,0.0,22,0.0222222222222222,0.42,0.0,0.5192878338278931,0.0,0.7142857142857143,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08051529790660225,0.44510385756676557
5,0.0,0.0,44,0.0635838150289017,14.34,0.10185892538833714,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,25,0.0,0.0,0.0,0.5494505494505494,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494505494505494
0,0.25,0.0,36,0.0,20.72,1.2323943661971832,0.0,0.0,1.4285714285714286,0.0,0.7142857142857143,0.0,0.7142857142857143,0.06265664160401002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,61,0.0425531914893617,12.91,0.027262813522355506,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,36,0.0,14.97,0.031133250311332506,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015566625155666253,0.0
3,0.0,0.0,17,0.0,15.94,0.0,0.018328445747800584,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.0,0.0,0.0,5.181347150259067,0.0,0.55,0.0,0.55,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362694300518136
3,0.0,0.0,63,0.0,5.93,0.13440860215053763,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.5,31,0.0,33.49,0.015394088669950741,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076970443349753705,0.00668359844940516
1,0.0,0.0,18,0.0,9.5,0.08818342151675485,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,20,0.0384615384615384,20.98,0.45454545454545453,0.5025125628140703,0.0,0.875,0.0,0.875,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0
0,0.0,0.0,25,0.0,0.0,0.3731343283582089,0.5543237250554324,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09328358208955223,0.0
0,0.0,0.0,28,0.0,0.0,1.120162932790224,0.0,0.0,0.09090909090909091,0.0,0.4090909090909091,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,22,0.0,18.5,0.0,0.2114164904862579,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10570824524312895
1,0.0,0.0,23,0.0,9.5,0.07267441860465117,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0,0.0,0.3164556962025316,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,18,0.0,0.0,0.9615384615384615,0.0,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384615,0.0
1,0.0,0.0,19,0.0,10.0,0.5747126436781609,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,25,0.0,0.0,0.09718172983479106,1.1520737327188941,0.0,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0.028169014084507005,16.61,0.0,0.08802816901408451,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,13,0.0,16.15,0.0,0.04065040650406504,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,30,0.1111111111111111,6.65,0.2040816326530612,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.25,0.0,0.10438413361169102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,47,0.0,32.31,0.0,2.413793103448276,0.0,0.7142857142857143,0.14285714285714285,1.0,0.0,0.7142857142857143,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,1.0,0.0,0.03669724770642202,1.3793103448275863
7,0.0,1.0,31,0.0,14.41,0.0,0.08410428931875526,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520822065981613,0.0
0,0.0,0.0,76,0.0,0.0,0.1652892561983471,0.6617647058823529,0.0,0.8181818181818182,0.0,0.8181818181818182,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12396694214876033,0.0
0,0.0,0.0,13,0.0,0.0,0.0,7.4074074074074066,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,39,0.0,9.01,3.225806451612903,0.0,0.0,0.3076923076923077,0.0,0.7692307692307693,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23,0.0,7.3,0.16891891891891891,0.0,0.0,1.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.5,49,0.0,13.04,1.0638297872340425,0.0900900900900901,0.1,0.6,0.0,0.2,0.0,0.4,0.0,0.13297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0900900900900901
6,0.0,0.0,2,0.0416666666666666,16.36,0.0,0.09225092250922509,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,26,0.0,0.0,0.0,0.7042253521126761,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,14,0.0854271356783919,16.32,0.02652519893899204,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,14,0.0,16.04,0.0,0.06297229219143577,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,20,0.0,0.9,0.0,0.6510416666666667,0.0,1.2,0.0,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14749262536873156,0.0
0,0.0,0.0,17,0.0,0.0,16.666666666666668,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,69,0.0273972602739726,10.15,0.03828483920367534,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01986491855383393
2,0.0,0.0,40,0.0416666666666666,14.85,0.012797542871768621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012797542871768621,0.0
2,0.0,0.0,34,0.0,7.3,1.2114537444933922,0.0,0.0,0.7272727272727273,0.0,0.7272727272727273,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7709251101321586,0.0
2,0.0,1.0,3,0.2666666666666666,24.17,0.17123287671232876,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,31,0.0,9.5,0.5988023952095809,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,20,0.0,8.8,0.0,1.3513513513513513,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11160714285714285,0.0
5,0.0,0.0,0,0.0869565217391304,17.21,0.0,0.20746887966804978,0.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,1.0,26,0.0201005025125628,11.3,0.16271501627150162,0.7882882882882882,0.0,0.5714285714285714,0.0,0.6190476190476191,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697350069735007,0.0
1,1.0,1.0,29,0.0,23.92,0.0,0.6641366223908918,1.0,1.0,0.0,0.8571428571428571,0.0,0.9761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,41,0.0,13.46,0.061387354205033766,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,31,0.0,15.84,0.019860973187686197,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,42,0.0,16.05,0.0,0.05341880341880342,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0909090909090909,19.69,0.0,0.2808988764044944,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,41,0.0188679245283018,10.77,0.0,0.6294256490952006,0.0,0.625,0.0,0.625,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23603461841070023
0,0.0,0.0,9,0.0,0.0,0.0,1.7857142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,39,0.0,0.0,0.0,2.0833333333333335,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3472222222222222
1,0.0,0.0,28,0.0,6.57,0.0,0.7751937984496123,0.0,2.0,0.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12376237623762376,0.7751937984496123
2,0.0,0.0,23,0.0,8.14,0.9138381201044387,0.0,0.0,0.7142857142857143,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,9.5,0.0,0.38167938931297707,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,29,0.0,99.0,1.3888888888888888,0.0,0.0,0.8823529411764706,0.0,0.9117647058823529,0.0,0.7941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02868617326448652
1,0.0,0.0,80,0.0,5.97,6.0606060606060606,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,28,0.0,7.44,0.0,0.21645021645021645,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14792899408284024,0.0
5,0.0,0.0,39,0.182741116751269,14.69,0.011901928112354201,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011901928112354201,0.06788866259334692
2,0.0,0.0,64,0.0,5.64,0.16501650165016502,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0526315789473684,10.0,0.0,0.10416666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1.0,40,0.0,50.38,1.1340206185567012,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.18181818181818182,0.056753688989784334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061855670103093,0.0
1,0.0,0.0,56,0.0,25.17,2.6699029126213594,0.059880239520958084,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30339805825242716,0.0
1,0.0,1.0,20,0.0,10.0,0.4464285714285714,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,33,0.0,0.0,0.0,7.352941176470588,0.0,1.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647
1,0.0,0.0,28,0.0756756756756756,15.5,0.0,0.024390243902439025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.5,0.5,49,0.0,6.31,0.0,0.26851328434143584,0.0,0.631578947368421,0.05263157894736842,1.105263157894737,0.0,0.7368421052631579,0.0,0.0,0.014132278123233465,0.0,0.0,0.0,0.0,0.0,0.0,0.14765596160945,0.0
1,0.0,0.0,0,0.0,9.5,0.0,0.09689922480620154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,15,0.0,18.8,0.0,0.8968609865470852,0.0,1.25,0.0,1.25,0.0,0.75,0.0,0.14792899408284024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,34,0.1666666666666666,0.0,0.436046511627907,0.21052631578947367,0.0,0.6,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367
2,0.0,0.0,31,0.0,10.36,0.0,1.644736842105263,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644736842105263
1,0.0,0.0,37,0.0,7.5,0.5376344086021505,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5,0.0,51,0.0,0.22,0.5179558011049724,0.1450676982591876,0.05128205128205128,0.6666666666666666,0.0,0.5128205128205128,0.0,0.6410256410256411,0.016118633139909737,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.36256906077348067,0.0
0,0.0,0.0,36,0.0,15.06,0.0,0.02035002035002035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,44,0.1619047619047619,10.73,0.05927682276229994,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1,0.0,16.0,0.027144408251900107,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,29,0.09375,10.64,0.0,2.617801047120419,0.0,0.5,0.0,0.4,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,40,0.1052631578947368,54.13,0.45454545454545453,0.22123893805309736,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.5,19,0.1818181818181818,3.14,0.10764262648008613,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.10764262648008613,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2,0.0,0.0,36,0.0,5.36,0.0,0.04088307440719542,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,16,0.0,0.0,0.026925148088314484,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,36,0.0277777777777777,18.19,0.14245014245014245,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.2,0.0,0.034916201117318434,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,16,0.0,13.75,0.09900990099009901,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23,0.0,0.0,0.0,0.8928571428571428,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571428
2,1.0,0.0,60,0.0,8.53,0.8385744234800839,0.1677289500167729,0.0,1.0238095238095237,0.0,0.9523809523809523,0.0,1.0238095238095237,0.01677289500167729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13418316001341832
1,0.0,0.0,26,0.0,14.43,0.0,22.916666666666668,0.0,0.6363636363636364,0.0,0.6363636363636364,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
0,0.0,0.0,27,0.0,0.0,2.9411764705882355,0.0,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.1196581196581196,16.9,0.019186492709132773,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,65,0.0129870129870129,0.96,0.8830022075055187,0.0,0.9375,1.03125,0.0,0.96875,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,23,0.2916666666666667,15.66,0.0,0.07127583749109052,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,49,0.0,12.54,2.7738264580369845,0.0,0.0,0.7435897435897436,0.02564102564102564,0.6923076923076923,0.0,0.5897435897435898,0.0,0.0,0.0,0.07112375533428164,0.0,0.0,0.0,0.0,0.0,2.3470839260312943,0.0
2,0.0,0.0,60,0.0,13.25,0.0,1.0471204188481675,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0446927374301676,16.63,0.02377555872563005,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,15,0.0,15.8,0.03429355281207133,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,1.0,35,0.0,18.67,0.28281876031110065,0.2615062761506276,0.0,0.6153846153846154,0.0,0.6153846153846154,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15319349516851286,0.17433751743375175
1,0.0,0.0,17,0.0,14.64,0.0,0.06784260515603799,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
